raceId,driverId,constructorId,qualifying_position,q1,q2,q3,points,position,wins,resultId,grid,final_position,positionOrder,points_per_race,laps,fastestLap,fastestLapTime,fastestLapSpeed,statusId,constructor_points,constructor_position,constructor_wins,avg_position_last_5,points_before_race,circuitId,year,avg_position_circuit,grid_qual_diff,avg_position_per_season,avg_points_per_race_season,avg_constructor_position_season,avg_fastest_lap_speed,avg_pit_stop_duration,avg_lap_time_circuit
915,815,10,13,100.723,100.163,,47.0,11,0,22470,12,10,10,1.0,53,47,102.924,204.547,1,123.0,6,0,10.2,78482.5,71,2014,7.25,-1,11.157894736842104,3.1052631578947367,4.842105263157895,197.387615658363,70.08822983770287,105.7959429928741
916,815,10,12,99.2,98.554,,47.0,11,0,22498,11,0,17,0.0,1,0,,0.0,130,123.0,6,0,8.4,78529.5,69,2014,7.666666666666667,-1,11.157894736842104,3.1052631578947367,4.842105263157895,197.387615658363,70.08822983770287,105.85695114006515
917,815,10,17,72.076,,,47.0,12,0,22514,18,15,15,0.0,70,70,74.55,208.08,11,127.0,6,0,10.2,78576.5,18,2014,9.846153846153847,1,11.157894736842104,3.1052631578947367,4.842105263157895,197.387615658363,70.08822983770287,89.43420921985816
918,815,10,11,102.654,102.239,,59.0,10,0,22524,11,7,7,12.0,55,49,105.80799999999999,188.968,1,155.0,6,0,11.8,78623.5,24,2014,9.928571428571429,0,11.157894736842104,3.1052631578947367,4.842105263157895,197.387615658363,70.08822983770287,104.28446577380952
926,815,10,15,89.99,89.209,,1.0,10,0,22547,14,10,10,1.0,57,46,91.959,207.601,11,7.0,6,0,11.8,78682.5,1,2015,8.636363636363637,-1,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,100.65794927536231
927,815,10,14,101.036,103.469,,1.0,14,0,22568,14,13,13,0.0,55,37,105.345,189.423,11,7.0,7,0,11.8,78683.5,2,2015,11.285714285714286,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,118.8279370860927
928,815,10,15,98.90299999999999,99.28999999999999,,1.0,15,0,22586,15,11,11,0.0,55,44,103.512,189.578,11,7.0,7,0,12.4,78684.5,17,2015,10.2,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,105.58099100719424
929,815,10,11,95.451,94.70400000000001,,5.0,13,0,22603,11,8,8,4.0,56,39,98.338,198.124,11,11.0,8,0,11.2,78685.5,3,2015,8.785714285714286,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,98.45113919413919
930,815,10,18,88.44200000000001,,,5.0,13,0,22628,18,13,13,0.0,65,38,91.932,182.286,11,11.0,8,0,9.8,78690.5,4,2015,8.5,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,88.85809346846847
931,815,10,7,77.376,76.999,76.80799999999999,11.0,11,0,22642,7,7,7,6.0,78,74,79.657,150.811,1,17.0,6,0,11.0,78695.5,6,2015,12.25,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,87.64633333333333
932,815,10,10,76.827,75.974,76.338,11.0,11,0,22666,10,11,11,0.0,69,49,78.889,199.008,11,21.0,7,0,10.4,78706.5,7,2015,11.0,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,81.41365294117647
933,815,10,16,72.522,,,13.0,12,0,22684,13,9,9,2.0,70,58,72.377,215.173,11,31.0,5,0,10.0,78717.5,70,2015,8.384615384615385,-3,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,72.8341
934,815,10,11,94.25,94.268,,15.0,12,0,22704,11,9,9,2.0,51,25,98.46600000000001,215.379,11,39.0,5,0,9.6,78730.5,9,2015,11.692307692307692,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,116.258
936,815,10,13,84.444,84.461,,15.0,13,0,22734,13,0,19,0.0,53,51,88.499,178.212,22,39.0,5,0,9.8,78745.5,11,2015,11.357142857142858,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,87.96302870813398
937,815,10,5,109.006,108.792,108.59899999999999,25.0,11,0,22740,4,5,5,10.0,43,29,114.79599999999999,219.645,1,49.0,6,0,11.0,78760.5,13,2015,9.857142857142858,-1,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,118.95894106090374
938,815,10,7,84.801,84.379,84.626,33.0,10,0,22761,7,6,6,8.0,53,46,88.14,236.609,1,63.0,5,0,10.6,78785.5,14,2015,7.571428571428571,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,91.66796244784423
939,815,10,13,106.576,106.38499999999999,,39.0,9,0,22782,13,7,7,6.0,61,44,111.97,162.847,1,69.0,5,0,9.6,78818.5,15,2015,9.083333333333334,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,116.755078125
940,815,10,9,95.001,94.174,,39.0,10,0,22807,9,12,12,0.0,52,50,98.59100000000001,212.039,11,77.0,5,0,9.2,78857.5,22,2015,9.916666666666666,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,115.36667175572519
941,815,10,7,99.61699999999999,98.914,98.691,54.0,9,0,22818,7,3,3,15.0,53,48,101.77199999999999,206.862,1,92.0,5,0,9.8,78896.5,71,2015,7.25,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,105.7959429928741
942,815,10,6,119.26400000000001,119.21000000000001,,64.0,9,0,22841,5,5,5,10.0,56,54,103.00999999999999,192.668,1,102.0,5,0,6.6,78950.5,69,2015,7.666666666666667,-1,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,105.85695114006515
943,815,10,9,80.96600000000001,80.669,80.71600000000001,68.0,9,0,22864,9,8,8,4.0,71,51,82.757,187.227,1,112.0,5,0,6.6,79014.5,32,2015,10.333333333333334,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,85.04739700374532
944,815,10,13,73.14,73.147,,68.0,9,0,22888,11,12,12,0.0,70,53,75.97,204.191,11,120.0,5,0,7.0,79082.5,18,2015,9.846153846153847,-2,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,89.43420921985816
945,815,10,4,101.983,101.56,101.184,78.0,9,0,22901,4,5,5,10.0,55,30,105.892,188.818,1,136.0,5,0,8.0,79150.5,24,2015,9.928571428571429,0,9.105263157894736,4.105263157894737,5.7894736842105265,197.387615658363,70.08822983770287,104.28446577380952
948,815,10,9,86.607,85.753,,0.0,13,0,22929,9,13,13,0.0,57,39,92.78,205.764,1,6.0,6,0,6.6,79228.5,1,2016,8.636363636363637,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,100.65794927536231
949,815,10,18,92.911,,,0.0,17,0,22954,18,16,16,0.0,56,39,96.06700000000001,202.808,11,6.0,7,0,8.6,79228.5,3,2016,8.785714285714286,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,98.45113919413919
950,815,10,7,98.096,97.149,96.86500000000001,0.0,15,0,22971,7,11,11,0.0,56,30,101.846,192.679,1,6.0,7,0,10.8,79228.5,17,2016,10.2,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,105.58099100719424
951,815,10,7,98.006,97.282,97.212,2.0,15,0,22991,6,9,9,2.0,52,47,101.89699999999999,206.608,11,8.0,8,0,11.4,79228.5,71,2016,7.25,-1,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,105.7959429928741
952,815,10,9,84.69800000000001,84.003,83.782,8.0,13,0,23011,9,7,7,6.0,66,37,89.801,186.612,1,14.0,7,0,10.8,79230.5,4,2016,8.5,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,88.85809346846847
953,815,10,8,75.328,74.937,74.902,23.0,9,0,23029,7,3,3,15.0,78,64,78.446,153.139,1,37.0,5,0,11.2,79238.5,6,2016,12.25,-1,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,87.64633333333333
954,815,10,11,74.814,74.31700000000001,,24.0,9,0,23058,11,10,10,1.0,69,54,76.559,205.065,11,42.0,5,0,9.2,79261.5,7,2016,11.0,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,81.41365294117647
955,815,10,2,104.462,103.939,103.515,39.0,8,0,23073,7,3,3,15.0,51,45,106.99000000000001,201.988,1,59.0,5,0,8.0,79285.5,73,2016,6.0,5,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,122.60980710659899
956,815,10,16,67.657,,,39.0,8,0,23109,16,17,17,0.0,69,66,70.12,222.099,23,59.0,5,0,6.4,79324.5,70,2016,8.384615384615385,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,72.8341
957,815,10,11,92.336,91.875,,47.0,8,0,23120,10,6,6,8.0,52,35,97.9,216.625,1,73.0,5,0,8.0,79363.5,9,2016,11.692307692307692,-1,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,116.258
958,815,10,13,101.411,85.416,,47.0,8,0,23147,13,11,11,0.0,69,65,85.021,185.502,11,74.0,5,0,7.8,79410.5,11,2016,11.357142857142858,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,87.96302870813398
959,815,10,9,76.169,75.5,75.537,48.0,8,0,23168,9,10,10,1.0,66,46,79.606,206.848,11,81.0,5,0,9.4,79457.5,10,2016,10.6,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,83.44126217228464
960,815,10,6,108.106,107.485,107.407,58.0,8,0,23185,6,5,5,10.0,44,34,113.414,222.321,1,103.0,4,0,9.4,79505.5,13,2016,9.857142857142858,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,118.95894106090374
961,815,10,8,83.439,82.922,82.814,62.0,8,0,23210,8,8,8,4.0,53,40,86.92,239.93,1,108.0,5,0,9.8,79563.5,14,2016,7.571428571428571,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,91.66796244784423
962,815,10,10,105.20400000000001,104.703,104.582,66.0,8,0,23232,17,8,8,4.0,61,34,111.517,163.508,1,112.0,4,0,8.0,79625.5,15,2016,9.083333333333334,7,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,116.755078125
963,815,10,7,95.068,94.538,94.319,74.0,8,0,23252,7,6,6,8.0,56,51,99.328,200.898,1,124.0,4,0,8.4,79691.5,2,2016,11.285714285714286,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,118.8279370860927
964,815,10,7,92.682,92.237,91.961,80.0,8,0,23275,5,7,7,6.0,53,31,96.756,216.061,1,134.0,4,0,7.4,79765.5,22,2016,9.916666666666666,-2,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,115.36667175572519
965,815,10,11,97.345,97.35300000000001,,84.0,7,0,23298,11,8,8,4.0,55,33,103.925,190.972,11,138.0,4,0,6.8,79845.5,69,2016,7.666666666666667,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,105.85695114006515
966,815,10,12,80.30799999999999,80.287,,85.0,7,0,23322,12,10,10,1.0,71,62,83.607,185.324,1,145.0,4,0,7.4,79929.5,32,2016,10.333333333333334,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,85.04739700374532
967,815,10,9,72.684,72.331,72.16499999999999,97.0,7,0,23338,9,4,4,12.0,71,41,87.093,178.113,1,163.0,4,0,7.8,80014.5,18,2016,9.846153846153847,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,89.43420921985816
968,815,10,8,100.864,100.743,100.519,101.0,7,0,23364,8,8,8,4.0,55,30,105.249,189.972,1,173.0,4,0,7.0,80111.5,24,2016,9.928571428571429,0,8.571428571428571,4.809523809523809,5.095238095238095,197.387615658363,70.08822983770287,104.28446577380952
969,815,10,11,85.064,85.081,,6.0,7,0,23385,10,7,7,6.0,56,56,88.336,216.115,11,7.0,5,0,7.4,80212.5,1,2017,8.636363636363637,-1,8.25,5.0,4.1,197.387615658363,70.08822983770287,100.65794927536231
970,815,10,8,94.657,93.92,93.706,8.0,9,0,23407,8,9,9,2.0,55,55,96.531,203.288,11,10.0,5,0,7.4,80218.5,17,2017,10.2,0,8.25,5.0,4.1,197.387615658363,70.08822983770287,105.58099100719424
971,815,10,18,92.318,,,14.0,8,0,23425,18,7,7,6.0,57,39,94.60900000000001,205.933,1,17.0,4,0,7.6,80226.5,3,2017,8.785714285714286,0,8.25,5.0,4.1,197.387615658363,70.08822983770287,98.45113919413919
972,815,10,9,96.185,95.513,95.337,22.0,7,0,23444,9,6,6,8.0,52,51,98.661,213.385,1,31.0,4,0,7.0,80240.5,71,2017,7.25,0,8.25,5.0,4.1,197.387615658363,70.08822983770287,105.7959429928741
973,815,10,8,81.998,81.239,81.07,34.0,7,0,23462,8,4,4,12.0,65,51,85.755,195.417,11,53.0,4,0,7.4,80262.5,4,2017,8.5,0,8.25,5.0,4.1,197.387615658363,70.08822983770287,88.85809346846847
974,815,10,7,73.53,73.43,73.32900000000001,34.0,7,0,23491,7,13,13,0.0,78,76,74.82,160.561,1,53.0,4,0,6.6,80296.5,6,2017,12.25,0,8.25,5.0,4.1,197.387615658363,70.08822983770287,87.64633333333333
975,815,10,8,73.47,73.262,73.018,44.0,7,0,23503,8,5,5,10.0,70,62,76.367,205.58,1,71.0,4,0,7.8,80330.5,7,2017,11.0,0,8.25,5.0,4.1,197.387615658363,70.08822983770287,81.41365294117647
976,815,10,6,103.162,102.467,102.11099999999999,44.0,7,0,23533,6,0,15,0.0,39,37,105.588,204.67,136,79.0,4,0,7.0,80374.5,73,2017,6.0,0,8.25,5.0,4.1,197.387615658363,70.08822983770287,122.60980710659899
977,815,10,8,65.975,65.435,65.605,50.0,6,0,23548,7,7,7,6.0,70,58,68.47,227.03,11,89.0,4,0,8.6,80418.5,70,2017,8.384615384615385,-1,8.25,5.0,4.1,197.387615658363,70.08822983770287,72.8341
978,815,10,7,102.009,89.824,88.902,52.0,7,0,23570,6,9,9,2.0,50,42,93.50399999999999,226.809,11,95.0,4,0,8.8,80468.5,9,2017,11.692307692307692,-1,8.25,5.0,4.1,197.387615658363,70.08822983770287,116.258
979,815,10,14,79.095,78.639,,56.0,7,0,23589,13,8,8,4.0,69,68,82.105,192.09,11,101.0,4,0,9.8,80520.5,11,2017,11.357142857142858,-1,8.25,5.0,4.1,197.387615658363,70.08822983770287,87.96302870813398
980,815,10,8,105.59100000000001,104.894,105.244,56.0,7,0,23618,8,17,17,0.0,42,27,108.3,232.819,6,103.0,4,0,8.8,80576.5,13,2017,9.857142857142858,0,8.25,5.0,4.1,197.387615658363,70.08822983770287,118.95894106090374
981,815,10,11,98.511,97.582,,58.0,7,0,23630,10,9,9,2.0,53,48,84.968,245.442,1,113.0,4,0,11.2,80632.5,14,2017,7.571428571428571,-1,8.25,5.0,4.1,197.387615658363,70.08822983770287,91.66796244784423
982,815,10,12,103.594,102.24600000000001,,68.0,7,0,23646,12,5,5,10.0,58,52,106.731,170.84,1,124.0,4,0,10.0,80690.5,15,2017,9.083333333333334,0,8.25,5.0,4.1,197.387615658363,70.08822983770287,116.755078125
983,815,10,9,92.768,91.48400000000001,91.658,76.0,7,0,23667,9,6,6,8.0,56,32,95.59100000000001,208.751,1,133.0,4,0,9.6,80758.5,2,2017,11.285714285714286,0,8.25,5.0,4.1,197.387615658363,70.08822983770287,118.8279370860927
984,815,10,8,89.696,89.343,89.26,82.0,7,0,23688,7,7,7,6.0,53,23,94.744,220.649,1,147.0,4,0,9.0,80834.5,22,2017,9.916666666666666,-1,8.25,5.0,4.1,197.387615658363,70.08822983770287,115.36667175572519
985,815,10,10,96.358,94.789,95.148,86.0,7,0,23709,9,8,8,4.0,55,14,100.851,196.793,11,159.0,4,0,8.8,80916.5,69,2017,7.666666666666667,-1,8.25,5.0,4.1,197.387615658363,70.08822983770287,105.85695114006515
986,815,10,10,78.02,77.868,77.807,92.0,7,0,23728,9,7,7,6.0,70,54,79.929,193.852,11,175.0,4,0,7.0,81002.5,32,2017,10.333333333333334,-1,8.25,5.0,4.1,197.387615658363,70.08822983770287,85.04739700374532
987,815,10,6,70.145,69.76,69.598,94.0,7,0,23750,5,9,9,2.0,71,61,73.05199999999999,212.347,1,177.0,4,0,6.6,81094.5,18,2017,9.846153846153847,-1,8.25,5.0,4.1,197.387615658363,70.08822983770287,89.43420921985816
988,815,10,8,98.601,98.35900000000001,98.374,100.0,7,0,23768,8,7,7,6.0,55,52,102.689,194.708,1,187.0,4,0,7.4,81188.5,24,2017,9.928571428571429,0,8.25,5.0,4.1,197.387615658363,70.08822983770287,104.28446577380952
989,815,10,13,84.344,84.005,,0.0,11,0,23792,12,11,11,0.0,58,51,87.633,217.849,1,0.0,6,0,7.6,81288.5,1,2018,8.636363636363637,-1,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,100.65794927536231
990,815,10,12,90.218,90.156,,0.0,15,0,23817,12,16,16,0.0,56,32,95.26599999999999,204.513,11,1.0,9,0,8.4,81288.5,3,2018,8.785714285714286,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,98.45113919413919
991,815,10,8,93.464,92.931,92.75800000000001,0.0,15,0,23833,8,12,12,0.0,56,54,97.673,200.911,1,1.0,9,0,10.0,81288.5,17,2018,10.2,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,105.58099100719424
992,815,10,8,103.99199999999999,103.366,102.547,15.0,9,0,23844,8,3,3,15.0,51,51,106.206,203.48,1,16.0,6,0,11.0,81288.5,73,2018,6.0,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,122.60980710659899
993,815,10,15,78.74,79.098,,17.0,11,0,23870,15,9,9,2.0,64,43,81.128,206.562,12,18.0,7,0,9.8,81303.5,4,2018,8.5,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,88.85809346846847
994,815,10,9,72.848,72.194,72.154,17.0,12,0,23893,9,12,12,0.0,78,24,77.54599999999999,154.917,1,26.0,6,0,10.2,81320.5,6,2018,12.25,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,87.64633333333333
995,815,10,10,72.702,72.395,72.67099999999999,17.0,12,0,23915,10,14,14,0.0,67,64,75.1,209.049,11,28.0,6,0,10.4,81337.5,7,2018,11.0,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,81.41365294117647
996,815,10,13,92.69200000000001,92.45400000000001,,17.0,12,0,23939,13,0,18,0.0,27,25,98.319,213.907,5,28.0,6,0,10.0,81354.5,34,2018,9.25,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,101.02550810810811
997,815,10,17,65.279,,,23.0,11,0,23948,16,7,7,6.0,70,66,68.504,226.918,11,42.0,7,0,11.2,81371.5,70,2018,8.384615384615385,-1,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,72.8341
998,815,10,12,88.21000000000001,87.928,,24.0,12,0,23971,12,10,10,1.0,52,48,93.47200000000001,226.887,1,49.0,6,0,12.0,81394.5,9,2018,11.692307692307692,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,116.258
999,815,10,10,73.42699999999999,73.072,72.774,30.0,10,0,23989,10,7,7,6.0,67,66,77.867,211.468,1,59.0,5,0,12.2,81418.5,10,2018,10.6,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,83.44126217228464
1000,815,10,19,79.2,,,30.0,10,0,24016,19,14,14,0.0,69,56,83.263,189.419,11,59.0,6,0,11.2,81448.5,11,2018,11.357142857142858,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,87.96302870813398
1001,815,10,4,104.00399999999999,103.01400000000001,121.894,40.0,10,0,24027,4,5,5,10.0,44,38,108.08,233.293,1,18.0,9,0,11.2,81478.5,13,2018,9.857142857142858,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,118.95894106090374
1002,815,10,16,81.888,,,46.0,9,0,24049,14,7,7,6.0,53,44,84.179,247.743,1,32.0,7,0,8.6,81518.5,14,2018,7.571428571428571,-2,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,91.66796244784423
1003,815,10,7,98.814,98.342,97.985,46.0,10,0,24078,7,16,16,0.0,60,48,105.38900000000001,172.947,11,32.0,7,0,8.6,81564.5,15,2018,9.083333333333334,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,116.755078125
1004,815,10,8,94.084,93.923,93.563,47.0,10,0,24092,8,10,10,1.0,52,47,98.3,214.168,11,35.0,7,0,9.8,81610.5,71,2018,7.25,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,105.7959429928741
1005,815,10,10,90.247,89.56700000000001,97.229,53.0,7,0,24109,9,7,7,6.0,53,43,94.07300000000001,222.223,1,43.0,7,0,10.4,81657.5,22,2018,9.916666666666666,-1,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,115.36667175572519
1006,815,10,10,95.193,94.525,94.594,57.0,8,0,24130,10,8,8,4.0,56,45,99.99199999999999,198.483,1,47.0,7,0,9.0,81710.5,69,2018,7.666666666666667,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,105.85695114006515
1007,815,10,13,76.242,77.167,,57.0,8,0,24160,13,0,18,0.0,38,6,83.545,185.461,23,47.0,7,0,9.6,81767.5,32,2018,10.333333333333334,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,85.04739700374532
1008,815,10,12,69.217,68.741,,58.0,8,0,24172,12,10,10,1.0,70,58,72.472,214.046,11,48.0,7,0,11.8,81824.5,18,2018,9.846153846153847,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,89.43420921985816
1009,815,10,14,97.255,97.541,,62.0,8,0,24190,14,8,8,4.0,55,53,102.816,194.467,1,52.0,7,0,10.6,81882.5,24,2018,9.928571428571429,0,10.571428571428571,2.9523809523809526,6.857142857142857,197.387615658363,70.08822983770287,104.28446577380952
1010,815,211,10,82.908,82.532,82.781,0.0,13,0,24215,10,13,13,0.0,57,41,88.485,215.751,11,2.0,7,0,10.2,81944.5,1,2019,8.636363636363637,0,10.80952380952381,2.4761904761904763,6.761904761904762,197.387615658363,70.08822983770287,100.65794927536231
1011,815,211,14,89.893,89.756,,1.0,14,0,24232,14,10,10,1.0,57,51,96.33,202.254,1,3.0,9,0,11.4,81944.5,3,2019,8.785714285714286,0,10.80952380952381,2.4761904761904763,6.761904761904762,197.387615658363,70.08822983770287,98.45113919413919
1012,815,211,12,94.02600000000001,93.299,,5.0,12,0,24250,12,8,8,4.0,55,37,98.702,198.816,11,7.0,8,0,11.8,81945.5,17,2019,10.2,0,10.80952380952381,2.4761904761904763,6.761904761904762,197.387615658363,70.08822983770287,105.58099100719424
1013,815,211,5,102.249,101.87,101.593,13.0,6,0,24268,5,6,6,8.0,51,49,105.524,204.795,1,17.0,5,0,9.8,81950.5,73,2019,6.0,0,10.80952380952381,2.4761904761904763,6.761904761904762,197.387615658363,70.08822983770287,122.60980710659899
